RestaurantID,NumberOfReviews,Rating,Cuisine,bestAnswer,score
mjGdtrh0tX7I91GM9dlMNg,110,4,french,1,0.9947729
yvhhKv2CDjuJsC4ecG848g,103,3.5,french,1,0.9906322
TdUhTJ7hCt0uANqHIcltOA,273,4,french,1,0.9982407
TWVmYLuG-w6fsrzKpmX6XQ,386,3.5,french,1,0.9968383
a0AvIH1UnFmqAXhZDEQtrw,317,4,french,1,0.9982407
zIWN9NCPm77yT9m8ALx_Zw,286,3.5,french,1,0.9968383
K6ik5ceZaea55wXnmHWz0Q,176,4,french,1,0.9955922
2BRJP7YeiNuWSwyn2TdAoA,369,4,french,1,0.9982407
9w3zIx0-n7qPLQynU8saHA,84,4,french,1,0.9950146
M6Eiyx9LXMetMUxsYe-fvw,292,4,french,1,0.9982407
OwcGML0xYT-t4vmMthgOkA,147,3.5,french,1,0.9920954
EF4M55USa1ZNy1rP5Kuk2w,313,4,french,1,0.9982407
CcxreLJbZsO6Z775-hMWpw,54,4.5,french,1,0.9701958
irm8jTrg_NC5Awlp6nSQDg,117,4,french,1,0.9947729
OMUgy18pa8BwbGk78OOG0Q,29,4.5,french,1,0.9618915
AGseG-Je9xcSxiNV_NK6uw,179,3.5,french,1,0.9920954
LJfveecaTYurCxv1Al9iFw,203,3.5,french,1,0.9898502
9V0u-hctFSqJf6lHZra_QA,149,3.5,french,1,0.9920954
escMR9M42UsHQIglAz1pJw,289,4,french,1,0.9982407
9vQca1DMqfbDGssiqEd6Hw,179,3.5,french,1,0.9920954
XJxoBc_3vvDiCCJViLNfJg,198,4.5,french,1,0.9636423
XDMtYVpUQag-uay9DHMm9A,48,4,french,1,0.9953823
9o4y3IqpFDaj8FddJ6oi2A,111,4,french,1,0.9947729
1TjhL68uTF473c3E-cuLiw,304,4,french,1,0.9982407
vscYK65F_MUH8WqACKSdog,332,4.5,french,1,0.9884641
IO9mQ3xkj8W3cv542rt0hg,127,3.5,french,1,0.9920954
Q2dKbHvXwmJuoaf1Yahfxw,122,4,french,1,0.9947729
WFyGR8sW10AzbAoQ4T7Ung,239,3.5,french,1,0.9898502
j69WHdRCVQTypfe7hQWauw,73,3.5,french,1,0.9910637
xTnivXEdEtXrnhp-z4JGvg,64,5,french,0,0.1776662
Y33XuEV_ht25tXv7SZPKKQ,107,4,french,1,0.9947729
ys6rqS7Cr1IZ2kB1TNYE4w,151,3.5,french,1,0.9920954
E9NMNWvV70HV5gB369N0EA,370,4.5,french,1,0.9884641
oY-tooKEm8F-6Il1JOQzKg,393,4,french,1,0.9982407
e4YHihk1HFJ1EB7oD7dKDw,107,3.5,french,1,0.9906322
8cT6XDwI9KiCaoVohlx42Q,337,4,french,1,0.9982407
wpye6v-2fIx7Z2Sz12XubA,275,3.5,french,1,0.9968383
kuSkLiSq9gHuytBBOOYeeQ,105,4,french,1,0.9947729
F2YGnF0og_7fHNd880byCQ,191,4,french,1,0.9943346
eRmwZyVJQ9U0mj8fL3dS7A,221,4,french,1,0.9943346
3KPT1r_FFBYPTcS4Mgschw,47,4,french,1,0.9953823
6hw4ibsutVoMl_RK0aAJ7Q,84,4.5,french,1,0.9678874
M-sTctogJErjLmoLiuyb4w,224,3.5,french,1,0.9898502
XBWO26QblInZGftnSDD94A,179,4,french,1,0.9955922
q2VwOuFDRJyIUfUFy8HQzg,146,4,french,1,0.9955922
rMaM6INxFbwAGnl658a3VQ,106,4,french,1,0.9947729
50vyTIdqKI_wsSqzaEtovg,115,4,french,1,0.9947729
nZ0Y8ngCxpY3xlz4f4pNTQ,363,4.5,french,1,0.9884641
-GMPI7zEl1_7WebM-8VJ9g,191,3.5,french,1,0.9898502
#NAME?,293,4.5,french,1,0.9933045
M85t-iOAbMpO9mVIKAgwMw,96,4,french,1,0.9947729
oF3yOAqGpIGRbjtOzvSxoA,14,4.5,french,1,0.9574621
sqbSuwMNFg76ys2yNpbgVg,30,4,french,1,0.9940526
#NAME?,640,4,french,1,0.9998848
AdW7XmelK6HtGaWpYm6gKg,91,4.5,french,1,0.9663747
2Ugmqz5WYg_kACr8pKPrYA,77,4.5,french,1,0.9678874
lw4ZMgn-QBh_5W1ipNHjaw,36,4,french,1,0.9940526
5xI0Z0nqbaR-0FnPzg6VZg,248,4.5,french,1,0.9636423
KoGN70ndDHkJmMXiDCBS3A,306,4,french,1,0.9982407
xhH_7pRMIpj8c9ZXfH5v4Q,121,3.5,french,1,0.9906322
GticI2JB8Iw2ktRfLv6aRQ,206,4.5,french,1,0.9636423
u5iwtmfzGCqGYCYOTzQrQA,345,4.5,french,1,0.9884641
N81_5xlY7dpEqrygi8lVOA,115,3.5,french,1,0.9906322
StF9WWWbrRzEOmNAcEINcA,316,4,french,1,0.9982407
tV2IY8q92bOEwVC4McgPjw,236,4,french,1,0.9943346
I-_4uhJkmsnK_dj8n69GLg,275,4,french,1,0.9982407
W5j4EA1fDT3EKdXdKABG3Q,279,4,french,1,0.9982407
Y98a2y3r77l7S4wVS4Vqzg,61,4,french,1,0.9950146
fFkqEyupjc5x2iJQIPcpLw,126,5,french,0,0.1964671
3y_-DwmoM198umnZHSOmKQ,31,4,french,1,0.9940526
UiDSGiaTRot8xVSWd-CRkQ,225,3.5,french,1,0.9898502
S4Euw4DYSqeU4KcteFXqHg,389,4,french,1,0.9982407
ykTc4pZYEAY0Esd0yVFSOQ,32,4.5,french,1,0.9618915
bjSOXAOXFLMATHlrnWb_3A,311,3.5,french,1,0.9968383
qQyknbv7ndx0HslLZd7xyg,187,4,french,1,0.9943346
TCJrcryBkI6eg2HYThoiKg,296,4,french,1,0.9982407
JEuIdK9hzci9g_TuwfnZ_w,71,4.5,french,1,0.9678874
bpOgimL_paWkF1AusXE8cA,844,3,french,0,0.004619216
#NAME?,944,4,french,1,0.9998853
M7FR0flXH4yUq5Gh7-7Vog,313,4,french,1,0.9982407
amboTZhPnbgBb-SLBbTMFg,1,4,french,1,0.9927147
DeiVNRCo4kw5XUsHbXFkUg,143,4,french,1,0.9955922
7AkS0QtUcnyGvObJpLlDtQ,36,4.5,french,1,0.9618915
8qBy2-x0i9P7eigcwIGuQA,251,4,french,1,0.9943346
6AC4yhUdnh64zE6b5-n6OQ,39,4.5,french,1,0.9618915
vRqj40pRwz0OHHRVgOdgRg,274,4,french,1,0.9982407
L76e8Iz0orAWab0Nyampyg,97,4,french,1,0.9947729
6UcYACF-byUBkn5jumAAfQ,170,4,french,1,0.9955922
b8z8IeXsw7DS_SrNHMpFeA,116,4.5,french,1,0.9663747
LbhYkhIOG5Vq-q9PbLcNnA,296,4,french,1,0.9982407
lUQR6cZlHHKXOksH5xOTqA,319,4,french,1,0.9982407
3V20VbC45XL4TBYTL9DrOg,143,4,french,1,0.9955922
zv29TbzPs9-rD5ql0qWw5A,109,4.5,french,1,0.9663747
WA6HwJ3UlGWWCeJdOTlLWw,83,4,french,1,0.9950146
_4zrML6sfIowQUm9rVFyTw,310,4.5,french,1,0.9884641
rQpO1Eie_zmeAOQ9s-T0sQ,275,4,french,1,0.9982407
7K9WGGP9SOUxdlJ4ozFy8A,214,4.5,french,1,0.9636423
U1H_LiA_-9NtaSbehPdODw,227,4,french,1,0.9943346
2tY5YZJvcIHWZZzC1wQUMg,51,4.5,french,1,0.9701958
x6_1vzeCH9YvbvIBmSr2iA,187,4,french,1,0.9943346
rZIMlQ76I0mXL8uNii_wVg,207,4.5,french,1,0.9636423
kxA-bV4TM1tQLlj2SQuDRw,169,4,french,1,0.9955922
15_ODtslmB59M-FxU-mvUQ,466,3,french,0,0.004608561
UYUIi1gaaJQqvx0tyiHUNg,361,4,french,1,0.9982407
8oIhYiTmNRuFzsEaRfzOkw,118,3.5,french,1,0.9906322
xwN13FauBM87BIQf6d18fA,34,4,french,1,0.9940526
Gn7oaWjBoEGHe1_bfsBikg,140,4,french,1,0.9955922
uDWRGAtDW1z7lWpRCfuXAg,325,3.5,french,1,0.9968383
zBButa4blgIhHru9B2qMrw,125,3.5,french,1,0.9920954
2_kvHYO8YDZoepinusLpqw,348,3.5,french,1,0.9968383
tK_GcVOTG1_MjsepLMB6dg,392,4,french,1,0.9982407
BEYmqrP1_TC0nhnTGKkkJg,339,4,french,1,0.9982407
YRfDdBgWS4T80oJfKmVThA,773,3,french,0,0.004619216
sI4N411hfsslUJnTkEfqWw,173,4,french,1,0.9955922
FJepPR5CYRggxRwAjlqg6A,86,4.5,french,1,0.9663747
I3boMDez9rUejzf7EyT2Dg,174,4,french,1,0.9955922
vYGi3439teYg1wPzqVcHUA,299,4,french,1,0.9982407
4PeBRQZgHMW80J5YIaT39A,70,4,french,1,0.9950146
zDkwJeNcNU251vmi2EeANg,68,4,french,1,0.9950146
flcy6dNr4s12PTv6VtBK9Q,42,4.5,french,1,0.9618915
FhnwsPy1Lw_RKeA--gjUQQ,247,4,french,1,0.9943346
mYxM36oYE0C-STDVV50SWg,373,4,french,1,0.9982407
qfeCYi9MMD6I7jQLFqngPg,138,3.5,french,1,0.9920954
87WfLan3_7K_OYPYd5zUIA,257,4.5,french,1,0.9884641
DE0ROwygh-86i4s-WLp8wQ,361,4,french,1,0.9982407
6E1FMOKa4NvVEIo3ftT7bA,825,3,french,0,0.004619216
6emR8SU0UlcKI2o-0yO7Wg,49,4,french,1,0.9953823
SetHDeJ7XJ6vx_j9qlHjwg,108,4,french,1,0.9947729
x5Y9bkJhYg7wnhG4DxvPAQ,226,4,french,1,0.9943346
6nOxwnuN0ZwLX3h3JYSJnA,646,2.5,french,0,0.01460997
5K0b-fEk96xUJCV_5ytNog,243,4,french,1,0.9943346
VNKcgjNlNhMMozhDPFpC6w,403,3,french,0,0.000527233
TdtXe9qwRrPZpB5MxjVCug,58,4,french,1,0.9950146
PfKFF97l-N9eBEkgcFkD9w,47,4,french,1,0.9953823
JrNMzlTtUnmcfX_RoIuJnA,62,3.5,french,1,0.9910637
8Y5Ytn30Wup9sNf2n99s1A,304,3.5,french,1,0.9968383
HdYmIA2jRBbKnU1mGJ9a3Q,110,4,french,1,0.9947729
bP7FrQ6n8PCx7h6fVgGJHA,574,3,french,0,0.004182033
yKOTFgZmTFeas8Pvt077vA,824,3,french,0,0.004619216
H26qMBb0OFNn2xmSTM1Phw,152,4.5,french,1,0.9715179
H3AnaDvXg_tXticwUGL7PA,76,4.5,french,1,0.9678874
-vi_QVn-2NmA8IcaR6xyGw,189,3.5,french,1,0.9898502
uA0ua1WnE43E0PrQxni65g,145,3.5,french,1,0.9920954
fmrtc7AsD7GS3BAfJ8QQHQ,98,4.5,french,1,0.9663747
u5Kjydmh63lhOv1s1xZEUw,373,3.5,french,1,0.9968383
k4ds_s6y8S46WzVIolypLQ,101,4,french,1,0.9947729
RZvUUM0vJVji8mSnPSFhTA,393,3.5,french,1,0.9968383
1851MMElaLteR03rnGAMlw,359,4,french,1,0.9982407
RgEtvACRayQhRPnEs_kkIw,365,3.5,french,1,0.9968383
Xk3BVvlX-KXh6kJhbClMKw,132,4,french,1,0.9955922
_lk_uxURy7g-R7TbrG6hww,254,4,french,1,0.9943346
iFzwRwix6wSWYWrIDbbpiw,170,3.5,french,1,0.9920954
l2b6HJGarUxoeLnM9syTmg,90,4.5,french,1,0.9663747
c1kKAH9XMPNeaBhvnIP0FQ,289,4,french,1,0.9982407
sMDm_LwAvZd0w7NIpk8rZg,91,4,french,1,0.9947729
FsuJ7VC5vxX3wcLhFrb97Q,379,4.5,french,1,0.9884641
bOHWY14f1u8rR1t2ggmbYw,369,4,french,1,0.9982407
9fydXI0fj2s-EmlF7vm8Og,79,4.5,french,1,0.9678874
Vyq_AKX1k7M8CLH4Qq1maA,266,3.5,french,1,0.9968383
82wA_Vfg_eDckx23d3dA_g,355,4,french,1,0.9982407
hoT0yVj-cTWMJZJxpw8o1A,191,3.5,french,1,0.9898502
wua1Rw6xlIm6VYVy44G87g,116,3.5,french,1,0.9906322
hAmf5Tfs0OhllZHAmO-12g,344,4,french,1,0.9982407
-X-jyF6Wblm3R3ExI-6EVg,342,4,french,1,0.9982407
Bx9ufqCtxxdl2l6pT3J45g,318,4,french,1,0.9982407
uTS2GevPXqsFKMgdpp5Txw,252,3.5,french,1,0.9898502
Rj2ACaJcbroJLPDhRhzvBw,121,4.5,french,1,0.9663747
-8YJQpGMjl0mM7MVgMyyYQ,275,3.5,french,1,0.9968383
_Cau2O3dHwXYfTMMDujq-g,59,5,french,0,0.1776662
igcUHNvsKc-s-RtvUmkg2w,338,4,french,1,0.9982407
gDHzJKjqY2ToDoPa9O2V2g,399,4,french,1,0.9982407
3R-S958SenPaaveuPzSN9g,254,4,french,1,0.9943346
F37Gp6exe2v8yuzr_gy5BQ,170,4,french,1,0.9955922
28CNHYULci66pJAz-0_pOg,316,4,french,1,0.9982407
7e8FVymrqoCMQQ8oyjOLAg,320,3.5,french,1,0.9968383
CexqMejtDRYOx9EH6xsVkA,99,4.5,french,1,0.9663747
2YPmpAaue_v1t0tb1PoHWw,386,3.5,french,1,0.9968383
izPtlTgNT9WnibeRrXmvsQ,263,3.5,french,1,0.9968383
51_f1MyuRFpEIpzb57YmEA,302,4,french,1,0.9982407
hgsodKhYFrzhZX5-DLc8QA,729,3,french,0,0.004295818
lcI9kOcRqxxMhM4b5pHqsg,157,4.5,french,1,0.9715179
_Qux4DSL8RDyLXu4xvBz2A,13,4,french,1,0.9933355
_sipbeIM-EtR4cIzleEUhg,273,4,french,1,0.9982407
w2Bt2DkJu7tiX2KzqlO0NQ,181,4,french,1,0.9943346
0mmRRbVUodHgpDOymn_hNw,54,4,french,1,0.9953823
uwStYTWVMr-0BihJD7CmSQ,275,4,french,1,0.9982407
XvcRtA3pD6gpICLsdsQVbA,95,4,french,1,0.9947729
bhO25n-KN55UrqSOAb9CUQ,383,3.5,french,1,0.9968383
VjojBUeQ2ph1lrOU74YqNw,223,3.5,french,1,0.9898502
j5iCXa7HRk5LKZ-XOvTjLQ,43,5,french,0,0.1891935
1nQZbtmjODUgPm-QQdKrhA,304,4,french,1,0.9982407
JmxmSAmGOWLgbImq8MtNLA,279,3.5,french,1,0.9968383
tGBSU8KobmANg_3CEV4ZMg,65,3.5,french,1,0.9910637
Yg5RYfgQauY4mvY3pixzqA,40,4.5,french,1,0.9618915
qYuWyqWH5zfKJfJ6obuh4g,129,4,french,1,0.9955922
#NAME?,1499,3.5,french,1,0.999814
6fuBkRzFEuIGexlxJx4RrA,198,3.5,french,1,0.9898502
TC6mrFU6T1txRrxmGtF3nA,50,4,french,1,0.9953823
PbezejIP9RHrjw-k459iZA,337,4.5,french,1,0.9884641
Rmm6fu7kejcnMoSlVLyl3w,40,4,french,1,0.9940526
8BNkZCUfF8h1iCpjk87y5g,253,4,french,1,0.9943346
xI0H0K1MAq1U6NTp1xFreA,156,4.5,french,1,0.9715179
1ExwosnCMtb7D3SF5ovo6w,176,4,french,1,0.9955922
kjTSWJDalnD8Oyso9Ldn1Q,65,4,french,1,0.9950146
bZUHH0TVoqb-vkC5V84DOQ,122,4,french,1,0.9947729
8vDBwBThldNxqvQ7ur1Uzw,50,4.5,french,1,0.9701958
CAXzWJyV2UzYMAImM_YkWA,85,4,french,1,0.9950146
2HZ4UGqSzbb91nWui7VYLg,227,4,french,1,0.9943346
1bcaN1lL4GeROa-JoGal9Q,107,3.5,french,1,0.9906322
53zd9Zi8EKMpLd6OXNm8Mw,192,4,french,1,0.9943346
GSaBi8jPsuQFa7YwYlihjA,293,4,french,1,0.9982407
6NfeqE-5OBXfGBXhr4PJVg,301,4,french,1,0.9982407
MIuFXBFthAWeEMxyP_lm9A,1587,3.5,french,1,0.9996781
6gzQLjzJk25ePm_JS7ZAug,231,4.5,french,1,0.9636423
1p4dUaLyzIhN5n1lJnHSgA,394,4,french,1,0.9982407
jF5CrF1BmvhoPlMTp5AoJQ,1840,4.5,french,1,0.9988165
#NAME?,172,4,french,1,0.9974494
xKXzl6yrMuaLV9A4oWKNUA,2,5,french,0,0.1285434
38YuedP0ItlKbC-ncJ1XCQ,367,4,french,1,0.9982407
7gZGVdqMch7ls0IGO3DijQ,395,4.5,french,1,0.9884641
rCpO-kMHljieU0geK0RJQw,346,4,french,1,0.9982407
GxqEVZUgz8xophUos_V3eQ,1466,3.5,french,1,0.9996871
A0GVSLdYCEIr-yLZnqhJkg,173,4.5,french,1,0.9715179
c4fhzEx1za54hrbkhZL5HA,14,4.5,french,1,0.9574621
yvg56iLnpb2cDb1rCZrCUA,691,3.5,french,1,0.9996123
pL2tig3FxJcrZ4wDIO4TsA,555,3.5,french,1,0.9996018
fVslDZ8dGsVmcRhS0R0kFg,248,4,french,1,0.9943346
Jy0nQ1uI8KPvTv8nBZGdMg,133,4,french,1,0.9955922
VR4Ki8V4f_B7GAGJSY9TRQ,256,4.5,french,1,0.9884641
D9nQb14gqhCAOaUUvJz3-Q,203,4,french,1,0.9943346
bkYcT19Fyb95H_qjnVcIQw,364,4.5,french,1,0.9884641
hlJnwmsxFQ9uB3JtRwJQJg,127,4,french,1,0.9955922
-b3J-5K_beWyGxQ1Id7KQg,873,4,french,1,0.9997997
np98mkA22LYf6kCwCL59pw,675,4,french,1,0.9997846
V7lXZKBDzScDeGB8JmnzSA,8825,4,french,1,0.9991717
blXVGUTB-4epYW9KFsQJ_g,395,4,greek,1,0.9982407
H87m0azdhuw5uo6Y166uUg,248,4.5,greek,1,0.9636423
wPx4aNffBizdYmCG-WLKpQ,333,4.5,greek,1,0.9884641
Bn1mZhb501Tvf7_-Pfi9_g,142,4,greek,1,0.9955922
rWWRlHOPrIk_7ElfTdU65w,463,4,greek,1,0.9997992
62dhOUChlqsVkszPxqwq9Q,330,4,greek,1,0.9982407
YYMbXek5-Upj0g3RAjuI7A,120,4.5,greek,1,0.9663747
m8Ytb_3eYIiWla68Lk2fFA,131,4,greek,1,0.9955922
lxHKbp0hReRBPZcq4fUUow,437,4,greek,1,0.9998095
ZXiT7FuFAkmjg4pXYxb06A,238,3.5,greek,1,0.9898502
WUu7ZxH0y5Fp1G1hLrFxRQ,246,4,greek,1,0.9943346
yo_WAOnE2pPHCQduq_V_ZA,166,3.5,greek,1,0.9920954
v0LGazMDlyPX5ceLYpZyTg,345,4,greek,1,0.9982407
MxE0X8ayNGii9zA2i2ZERA,292,4,greek,1,0.9982407
XDL8GWy3uCB8bdpMiRLRJw,383,3.5,greek,1,0.9968383
jCRblp7F5IbUSySK_Y7Qiw,249,4,greek,1,0.9943346
u2Uw0v1Rqepv0X6nOyICxA,238,3.5,greek,1,0.9898502
Hk0b84P_jbufMAzkNyIJoQ,189,3.5,greek,1,0.9898502
wtfEOjfOWVuugf-SuCC5yA,139,3.5,greek,1,0.9920954
S9QZOR4UwfvYPPcHWfmNTw,229,4,greek,1,0.9943346
1u_vkRFPuT8Aeh7Zk3bKyw,224,4.5,greek,1,0.9636423
#NAME?,134,5,greek,0,0.2974218
kgJwblaytYITxd9KhtqzKA,60,4,greek,1,0.9950146
0FaLilJs2VN83hOEBcBnPg,293,4,greek,1,0.9982407
KfpNzpE0MiMUoVSN6FFdpw,114,4.5,greek,1,0.9663747
SFqvhzfPs1FN3RqVwaKYaQ,278,4.5,greek,1,0.9884641
2VDKr3954XX41KwEcbX7lg,97,3.5,greek,1,0.9906322
kKSZT7BJ5VH6hCaGlJ52tg,621,4,greek,1,0.9998005
TAANt0fPbfHqVP5LyMBioA,460,4,greek,1,0.9997992
O8XXOQ1crVOjGsz1ARKCFA,159,4,greek,1,0.9955922
jh42MR1OQFAFMhe_pQEzmw,472,4.5,greek,1,0.9986721
vx2JV9juVzSBRGWHOZCTAQ,389,4,greek,1,0.9982407
xTWpl9DgIkkr5B8h8_xUpA,138,4.5,greek,1,0.9715179
lUpyqsKw-IBqsMgYIHZj7Q,535,4,greek,1,0.9997787
zieQ0Yvh8f50-rjh4jWyKg,229,4,greek,1,0.9943346
owYYuyLvlsdjLz68c3SSfg,524,4,greek,1,0.9998384
Ti-957LNURM0Gy2CXIbQOw,631,4,greek,1,0.9998005
JIWCAWQnRVevwhbyADcLgg,241,4,greek,1,0.9943346
wFFCe-z8I3oon7YD3oWJlQ,105,3.5,greek,1,0.9906322
xzGppehbmqEK5j80A6WjSg,117,3.5,greek,1,0.9906322
PiDidGDx15RYgiQFKeFZSg,266,4,greek,1,0.9982407
_WcjDeOZlFmx_2Quh49j2g,85,4,greek,1,0.9950146
7OCkI48-BK222mWET2Injg,171,4.5,greek,1,0.9715179
1_vyc6Z4a78TFMbaCjWqDQ,95,4.5,greek,1,0.9663747
kGgOb9nxnFfDvPdZ1Aq7cA,112,4,greek,1,0.9947729
Rn3Lf7BLoMHul0dEiNtT5Q,57,4.5,greek,1,0.9701958
V37ECDCspDO5x1h_eEoHoA,163,3.5,greek,1,0.9920954
tV6Tgw6FS45BRHyQ207jag,510,4.5,greek,1,0.9989306
Oj14mj2DlUf2bo7Xpd4f4Q,108,4,greek,1,0.9947729
7hdBscsIW7w3DG1hYG0qPg,40,4.5,greek,1,0.9618915
d5i5NvBcah7zX0Z5nK5BHA,182,4,greek,1,0.9943346
kmWpafMJzhaZS94tyP1vcw,34,3.5,greek,1,0.9893475
eTpbkIg-vRjDWs6ua7LfFA,354,4,greek,1,0.9982407
q2D0J_w1DQDCdxBIR60xYA,88,4.5,greek,1,0.9663747
mMuAsPSy2T56j0ENSTPL9w,201,4.5,greek,1,0.9636423
228DO__YwYmliMx6Q5jTtw,432,4,greek,1,0.9998095
JT-0_-OqmBLYzEvRhU-__w,360,4.5,greek,1,0.9884641
s_YuHngBngWwzpcKNIM71A,193,4.5,greek,1,0.9636423
DAGnUq-6P_muOQqSG3-OcA,371,3.5,greek,1,0.9968383
M8xnlKQOh0tl58LJCnPUVA,202,4,greek,1,0.9943346
D4f6htB176SAxS1q0rZX3A,145,4.5,greek,1,0.9715179
TxHx1fb8O_MsfQB_ODdTQg,546,4,greek,1,0.9997787
awxuFWRMamhQGenCwg7cSQ,542,4,greek,1,0.9997787
SysAthrDghPL62a6OElOCQ,297,4,greek,1,0.9982407
J4qehrNgX-8fi9-TTiVuBA,207,4,greek,1,0.9943346
oqVG2LsTwvRzgJxId5pqiw,371,4.5,greek,1,0.9884641
_IXwnlEd4DsiXuruRiRl9Q,361,3.5,greek,1,0.9968383
EhNjU4yJ6DRIliUNSjwYbw,152,4,greek,1,0.9955922
#NAME?,212,4,greek,1,0.9967199
5mJgmAgKpTbCDdpVs7OFxQ,159,4.5,greek,1,0.9715179
y9hWXCnewh7xmSk2YUl0Ew,351,4,greek,1,0.9982407
C6780ajPevMEhiQlu9zYnw,454,4,greek,1,0.9997992
#NAME?,424,4,greek,1,0.9998899
I3LS4dWM4t8xThN0lbYCIg,161,3.5,greek,1,0.9920954
PSDZlIqct5Bc_azE-tio9A,106,4,greek,1,0.9947729
SlPxySdM08oUi-3sdwz7Lg,104,3.5,greek,1,0.9906322
3VZrUBCmSUt37jMB13-7yQ,288,4,greek,1,0.9982407
_-EQR2vNYg-b1eZwAgp6JQ,720,4,greek,1,0.9997846
ggm-5YHqX5pXgk5Uh42dEA,548,3.5,greek,1,0.9996018
cZ4TwM7VnDhgNB6kapneSg,434,3.5,greek,1,0.9996572
RJiU4vY5Rk6Dp4xew6FPFQ,53,4.5,greek,1,0.9701958
TdAjlHUnsMyFsJheue8aRQ,214,4,greek,1,0.9943346
fVJUSwTsWqFnarBHCy5Ydw,164,4,greek,1,0.9955922
h_X1VLP4eVHmaQW6yAAbBg,265,4,greek,1,0.9982407
51YLgpfHKfXxOkDFe9sT-w,243,4.5,greek,1,0.9636423
G2bUXNwpD3uf2AdmD1b_Pg,341,3.5,greek,1,0.9968383
IxFTW7805MrWpbV4RbSFhw,169,4,greek,1,0.9955922
Cfao3k58JeXse03KjEcniw,181,4,greek,1,0.9943346
flBpil_5irQ4CKO4FAY6gA,177,4,greek,1,0.9955922
n7LwEbf0zsMapAcUtyyeVA,341,3.5,greek,1,0.9968383
gjIctg7P18f6UocGVW2IMQ,211,4,greek,1,0.9943346
oucUhaQjSEeJb2F3rVRR_Q,336,3.5,greek,1,0.9968383
EB6M6vDb3Ca-vdPkRQoB5Q,48,3.5,greek,1,0.9917203
tKog0Ewz1roBME_kX1G6hg,317,4,greek,1,0.9982407
Lst7wAYH_Dlxocz3nYPnow,360,3.5,greek,1,0.9968383
kDmGjuRFRX8Wfq5l-RqGSA,223,3.5,greek,1,0.9898502
sgIdJLSXnnMZy2sjm5GUeQ,138,3.5,greek,1,0.9920954
ogw2U2u5EHjfQih-WvgI3Q,308,4.5,greek,1,0.9884641
LaCEZzhEtyBCS1g-JnrPvA,44,4.5,greek,1,0.9701958
Jqnm2_8Rt70YYQBhhFLwGQ,60,4.5,greek,1,0.9678874
TI6FvYqVxU2ZEg4PLa8lsA,126,3.5,greek,1,0.9920954
USQxn9Arz6tl-4AqtqpCkg,151,3.5,greek,1,0.9920954
lnTPfdaqDqWjywWewsE2Lw,825,4,greek,1,0.9997997
RJnCxu9gAbYmCftd5BMOMg,378,3.5,greek,1,0.9968383
N5MArV2mu4PRBER8Mapdwg,266,4.5,greek,1,0.9884641
#NAME?,171,3.5,greek,1,0.9954192
g1KGZUkhGu6erEtGCqfgOQ,84,3.5,greek,1,0.9910637
L-0kBMMibv1iZbbz-uPv3g,154,4,greek,1,0.9955922
lDTmdqCVd-zIQP1kIATKYA,86,4,greek,1,0.9947729
4Rj56cjg3hoHsGxrIhZtPw,201,4,greek,1,0.9943346
kTQ0rRfgtlPwX9_O8OY_UA,85,4,greek,1,0.9950146
N1FkQ5Q0wO_lNTFMKPEkZg,210,4.5,greek,1,0.9636423
PpxJsItHTF6sDAK6XnDJ9w,577,4,greek,1,0.9997787
4fNKBr3mlxKHfCojW0i_Uw,355,4,greek,1,0.9982407
uwpdpyLWVjA3aq4ypGrZQA,93,4,greek,1,0.9947729
oSKS8tI6-3yzRDq-VRuvPw,14,4,greek,1,0.9933355
_-LcAMoys6QGxJkupcG90g,282,4,greek,1,0.9982407
TeY4WfWwtvQ53Vt_DgwJcg,347,3.5,greek,1,0.9968383
BsdB6DhfvSq7ZZs-_u0RpA,554,4.5,greek,1,0.9985362
HXj62aTHQfoMf7PEd5jWJg,197,3.5,greek,1,0.9898502
My17Ud2T_tXy_9ND9aezpQ,302,4,greek,1,0.9982407
2M0SCJrnPCltKTYd8b46jg,169,4,greek,1,0.9955922
FakrQWMNdYoBIp18Tpvn0Q,115,3.5,greek,1,0.9906322
Y-tMUjIn4vfihZC4r4NUSA,225,3.5,greek,1,0.9898502
gpXJ1CuI01-5wnshykD-XA,31,4,greek,1,0.9940526
WojnO4OcLHo8EBIRgJrGsQ,113,3.5,greek,1,0.9906322
_HDL2GbVd6OsbBYDUWx8Zg,80,4.5,greek,1,0.9678874
sSqdXpp7ra7dPK1tKHjomQ,156,3.5,greek,1,0.9920954
356XKWDc9lVUCBuEZ2HHiQ,181,4,greek,1,0.9943346
rUeQJeEYN4RrJnj4XUv8ZQ,186,4,greek,1,0.9943346
lcy9Xjutd0_dzWFcPjd3SQ,164,4,greek,1,0.9955922
diW0VnV5sZQQpTamlVXjGg,72,4,greek,1,0.9950146
jJs-WtF7FdRy3NRU-5yt0g,220,3.5,greek,1,0.9898502
rI2AEfnQVvnFoWn2De96Qg,248,4,greek,1,0.9943346
PT_yFcJdOmNQcPzLMqG3pA,67,3.5,greek,1,0.9910637
RirFOsDfTvEfYOO4PPVJzQ,116,4,greek,1,0.9947729
P7oBOorjqtaePjRazXAJxw,136,3.5,greek,1,0.9920954
eW7kDF_1PT0CBbKA0sjLfA,161,4.5,greek,1,0.9715179
yB4YcbSpAFE8XGJuQT-6zA,65,4.5,greek,1,0.9678874
Y39SdfmS0Z_GepcFnFqlMA,218,4,greek,1,0.9943346
